Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,cluster_label
46473,0.53,2,5,4,63.0,56.0,1776,5.13,5.16,3.24,2
46474,0.51,4,2,6,61.8,55.0,1776,5.15,5.18,3.19,2
46475,0.51,4,2,6,61.4,55.0,1776,5.13,5.16,3.16,2
46476,0.53,4,5,3,62.8,57.0,1776,5.19,5.16,3.25,2
46477,0.29,0,4,2,55.8,60.0,1776,4.48,4.41,2.48,2
46478,0.6,2,6,2,62.0,55.0,1777,5.36,5.44,3.35,2
46479,0.6,2,6,2,60.3,58.0,1777,5.44,5.51,3.3,2
46480,0.55,2,4,3,61.6,56.1,1777,5.29,5.31,3.27,2
46481,0.55,2,4,3,62.1,55.4,1777,5.25,5.27,3.26,2
46482,0.54,4,5,2,60.3,57.0,1777,5.28,5.3,3.19,2
46483,0.58,1,3,4,59.0,62.0,1777,5.44,5.48,3.22,2
46484,0.56,2,6,2,63.1,57.0,1777,5.22,5.19,3.29,2
46485,0.62,3,4,2,63.0,59.0,1777,5.43,5.39,3.41,2
46486,0.9,3,3,0,61.3,59.0,1777,6.2,6.15,3.78,2
46487,0.62,3,6,1,62.0,59.0,1777,5.48,5.45,3.39,2
46488,0.57,4,5,3,62.1,55.0,1778,5.37,5.33,3.32,2
46489,0.46,2,6,6,62.2,56.0,1778,4.94,4.97,3.08,2
46490,0.54,2,4,4,59.9,57.0,1778,5.35,5.3,3.19,2
46491,0.51,2,5,4,61.6,59.0,1778,5.1,5.12,3.15,2
46492,0.52,4,4,4,61.2,57.0,1778,5.16,5.2,3.17,2
46493,0.52,4,2,6,60.4,57.0,1778,5.2,5.23,3.15,2
46494,0.52,4,4,4,62.0,57.0,1778,5.13,5.16,3.19,2
46495,0.52,4,4,4,62.3,55.0,1778,5.16,5.21,3.23,2
46496,0.52,4,4,4,62.2,55.0,1778,5.14,5.18,3.21,2
46497,0.5,2,4,5,60.4,61.0,1778,5.12,5.14,3.1,2
46498,0.52,2,4,4,61.7,56.0,1778,5.14,5.17,3.18,2
46499,0.4,4,5,6,61.7,55.0,1778,4.74,4.76,2.93,2
46500,0.4,4,5,6,61.3,56.0,1778,4.75,4.78,2.92,2
46501,0.54,4,5,2,61.5,55.0,1778,5.24,5.26,3.23,2
46502,0.46,1,5,5,60.7,62.0,1778,4.97,5.01,3.03,2
46503,0.57,3,5,3,63.0,59.0,1778,5.29,5.25,3.32,2
46504,0.53,0,5,4,62.3,67.0,1778,5.22,5.11,3.22,2
46505,0.56,4,4,3,60.8,56.0,1778,5.33,5.3,3.23,2
46506,0.56,3,4,3,59.6,58.0,1778,5.36,5.34,3.19,2
46507,0.5,4,3,5,61.0,56.0,1779,5.13,5.14,3.13,2
46508,0.51,4,6,4,62.4,57.0,1779,5.09,5.13,3.19,2
46509,0.51,4,6,4,62.5,57.0,1779,5.08,5.13,3.19,2
46510,0.57,4,1,7,61.0,55.0,1779,5.38,5.41,3.29,2
46511,0.47,4,4,6,61.9,55.0,1779,4.98,5.0,3.09,2
46512,0.62,4,5,2,62.4,53.0,1779,5.47,5.5,3.42,2
46513,0.63,4,6,2,61.1,56.0,1779,5.52,5.58,3.39,2
46514,0.47,2,3,6,60.6,55.0,1780,5.05,5.09,3.07,2
46515,0.51,4,2,4,61.2,55.0,1780,5.17,5.19,3.17,2
46516,0.66,4,2,2,60.9,55.0,1780,5.63,5.7,3.45,2
46517,0.53,4,2,6,60.8,56.0,1781,5.24,5.26,3.19,2
46518,0.53,4,2,6,61.3,56.0,1781,5.21,5.23,3.2,2
46519,0.53,4,2,6,61.3,56.0,1781,5.22,5.24,3.21,2
46520,0.51,4,3,4,62.7,54.0,1781,5.1,5.08,3.19,2
46521,0.51,4,3,4,59.7,57.0,1781,5.25,5.2,3.12,2
46522,0.51,4,3,4,62.2,55.0,1781,5.14,5.11,3.19,2
46523,0.51,4,3,4,61.0,55.0,1781,5.21,5.11,3.15,2
46524,0.51,3,3,4,61.1,58.0,1781,5.19,5.12,3.15,2
46525,0.51,4,3,4,61.7,55.0,1781,5.17,5.14,3.18,2
46526,0.51,4,3,4,62.1,55.0,1781,5.17,5.14,3.2,2
46527,0.51,3,3,4,62.3,58.0,1781,5.13,5.08,3.18,2
46528,0.51,3,3,4,62.1,60.0,1781,5.11,5.1,3.17,2
46529,0.51,4,3,4,61.9,56.0,1781,5.14,5.1,3.17,2
46530,0.51,4,3,4,62.7,56.0,1781,5.1,5.08,3.19,2
46531,0.51,3,3,4,62.9,58.0,1781,5.1,5.05,3.19,2
46532,0.51,3,3,4,62.0,52.0,1781,5.37,5.05,3.23,2
46533,0.51,4,3,4,62.0,56.0,1781,5.16,5.06,3.17,2
46534,0.51,4,3,4,62.5,57.0,1781,5.14,5.07,3.19,2
46535,0.51,3,5,3,60.5,56.0,1781,5.24,5.18,3.15,2
46536,0.51,3,5,3,60.3,59.0,1781,5.22,5.2,3.14,2
46537,0.51,4,5,3,61.9,55.0,1781,5.17,5.13,3.19,2
46538,0.51,4,5,3,61.7,54.0,1781,5.18,5.13,3.18,2
46539,0.51,4,5,3,60.4,57.0,1781,5.18,5.15,3.12,2
46540,0.51,4,5,3,60.9,56.0,1781,5.2,5.15,3.15,2
46541,0.51,4,5,3,61.4,57.0,1781,5.16,5.13,3.16,2
46542,0.51,3,5,3,61.3,58.0,1781,5.15,5.13,3.15,2
46543,0.51,3,5,3,61.0,60.0,1781,5.17,5.12,3.14,2
46544,0.51,3,5,3,61.7,58.0,1781,5.15,5.12,3.17,2
46545,0.51,4,5,3,61.9,56.0,1781,5.16,5.12,3.18,2
46546,0.51,4,5,3,61.8,56.0,1781,5.14,5.12,3.17,2
46547,0.51,3,5,3,61.3,60.0,1781,5.16,5.11,3.15,2
46548,0.51,4,5,3,62.0,56.0,1781,5.15,5.11,3.18,2
46549,0.51,4,5,3,62.4,57.0,1781,5.13,5.1,3.19,2
46550,0.51,4,5,3,61.5,57.0,1781,5.12,5.09,3.14,2
46551,0.51,4,5,3,62.5,55.0,1781,5.13,5.08,3.19,2
46552,0.51,2,5,3,63.3,56.0,1781,5.12,5.08,3.23,2
46553,0.51,4,5,3,62.6,55.0,1781,5.11,5.08,3.19,2
46554,0.51,3,5,3,61.9,59.0,1781,5.11,5.06,3.15,2
46555,0.51,3,5,3,62.5,59.0,1781,5.11,5.06,3.18,2
46556,0.51,4,5,3,62.2,57.0,1781,5.11,5.08,3.17,2
46557,0.51,4,5,3,61.8,57.0,1781,5.15,5.14,3.18,2
46558,0.51,1,5,3,56.6,59.0,1781,5.37,5.26,3.01,2
46559,0.51,2,4,3,60.5,63.0,1781,5.17,5.11,3.11,2
46560,0.51,3,3,4,62.3,59.0,1781,5.12,5.06,3.17,2
46561,0.7,4,0,4,62.2,56.0,1782,5.67,5.71,3.54,2
46562,0.59,4,3,2,61.3,56.0,1782,5.38,5.42,3.31,2
46563,0.53,4,6,3,61.4,56.0,1783,5.21,5.18,3.19,2
46564,0.53,4,6,3,61.0,56.0,1783,5.29,5.26,3.22,2
46565,0.53,3,6,3,62.4,59.0,1783,5.14,5.18,3.22,2
46566,0.53,4,6,3,60.9,57.0,1783,5.17,5.24,3.17,2
46567,0.59,4,6,2,61.4,55.0,1783,5.41,5.43,3.33,2
46568,0.71,1,5,1,57.5,58.0,1783,5.91,5.89,3.39,2
46569,0.71,1,5,1,57.5,58.0,1783,5.91,5.89,3.39,2
46570,0.5,2,3,5,61.6,58.0,1784,5.07,5.09,3.13,2
46571,0.59,2,4,3,61.6,56.0,1784,5.39,5.41,3.33,2
46572,0.5,4,3,5,62.7,54.0,1784,5.05,5.09,3.18,2
46573,0.52,4,3,5,61.6,56.0,1784,5.15,5.18,3.18,2
46574,0.52,0,4,4,57.2,59.0,1784,5.35,5.39,3.07,2
46575,0.56,4,5,2,62.8,58.0,1784,5.31,5.26,3.32,2
46576,1.0,0,0,0,65.0,59.0,1784,6.27,6.17,4.05,2
46577,0.57,2,5,3,61.0,57.0,1785,5.33,5.35,3.26,2
46578,0.56,2,5,2,58.5,59.0,1785,5.42,5.45,3.18,2
46579,0.58,2,6,2,60.2,58.0,1785,5.37,5.46,3.26,2
46580,0.72,3,0,2,62.0,58.0,1785,5.74,5.77,3.57,2
46581,0.61,1,3,4,60.2,61.0,1785,5.47,5.52,3.3,2
46582,0.81,3,1,1,61.5,60.0,1786,5.94,5.9,3.64,2
46583,0.55,3,5,3,60.5,58.0,1786,5.26,5.32,3.2,2
46584,0.55,4,3,4,61.6,55.0,1786,5.29,5.32,3.27,2
46585,0.55,4,3,4,60.9,55.0,1786,5.29,5.32,3.23,2
46586,0.55,2,5,3,61.4,57.0,1786,5.27,5.29,3.24,2
46587,0.55,2,3,4,62.0,57.0,1786,5.25,5.3,3.27,2
46588,0.55,2,5,3,61.5,56.0,1786,5.25,5.28,3.24,2
46589,0.53,4,5,3,60.9,56.0,1786,5.27,5.28,3.21,2
46590,0.64,1,2,4,61.8,60.3,1786,5.47,5.53,3.4,2
46591,0.54,3,2,5,60.6,60.0,1786,5.31,5.29,3.21,2
46592,0.54,3,4,3,59.4,57.0,1786,5.35,5.29,3.16,2
46593,0.54,3,4,3,59.5,58.0,1786,5.36,5.29,3.17,2
46594,0.54,4,4,3,60.3,55.0,1786,5.32,5.26,3.19,2
46595,0.54,4,4,3,60.1,56.0,1786,5.31,5.28,3.18,2
46596,0.54,4,4,3,61.4,57.0,1786,5.25,5.2,3.21,2
46597,0.54,4,4,3,62.2,57.0,1786,5.24,5.21,3.25,2
46598,0.54,3,4,3,61.8,58.0,1786,5.29,5.22,3.25,2
46599,0.54,4,4,3,62.3,56.0,1786,5.2,5.17,3.23,2
46600,0.54,4,6,2,60.8,57.0,1786,5.31,5.25,3.21,2
46601,0.54,4,6,2,60.7,56.0,1786,5.3,5.27,3.21,2
46602,0.54,4,6,2,62.1,56.0,1786,5.25,5.21,3.25,2
46603,0.54,3,6,2,60.4,60.0,1786,5.24,5.22,3.16,2
46604,0.54,3,6,2,62.1,56.0,1786,5.25,5.22,3.25,2
46605,0.54,4,6,2,61.5,56.0,1786,5.25,5.23,3.22,2
46606,0.54,3,6,2,62.0,55.0,1786,5.24,5.21,3.24,2
46607,0.54,3,6,2,62.1,58.0,1786,5.23,5.21,3.24,2
46608,0.54,4,6,2,62.4,57.0,1786,5.23,5.19,3.25,2
46609,0.54,4,6,2,62.9,57.0,1786,5.22,5.17,3.27,2
46610,0.54,2,6,3,63.2,55.0,1786,5.21,5.17,3.28,2
46611,0.9,0,1,0,67.2,60.0,1786,5.96,5.88,3.98,2
46612,0.5,4,3,5,61.4,56.0,1787,5.11,5.15,3.15,2
46613,0.51,4,6,3,62.7,55.0,1787,5.09,5.12,3.2,2
46614,0.51,2,6,3,60.5,60.0,1787,5.16,5.19,3.13,2
46615,0.51,2,6,3,61.1,59.0,1787,5.12,5.16,3.14,2
46616,0.51,4,6,3,61.8,55.0,1787,5.15,5.18,3.19,2
46617,0.51,4,6,3,61.8,55.0,1787,5.1,5.16,3.17,2
46618,0.51,4,6,3,61.9,56.0,1787,5.11,5.14,3.17,2
46619,0.51,4,6,3,62.3,55.0,1787,5.12,5.19,3.21,2
46620,0.51,4,6,3,62.3,57.0,1787,5.09,5.12,3.18,2
46621,0.3,3,2,4,61.4,59.0,526,4.3,4.33,2.65,2
46622,0.3,2,3,3,62.2,60.0,526,4.24,4.25,2.64,2
46623,0.3,4,2,4,61.6,55.0,526,4.27,4.3,2.64,2
46624,0.3,3,2,4,62.5,58.0,526,4.27,4.34,2.69,2
46625,0.3,3,2,4,62.2,60.0,526,4.23,4.29,2.65,2
46626,0.3,3,2,4,62.6,59.0,526,4.26,4.3,2.68,2
46627,0.3,3,5,2,60.0,60.0,526,4.36,4.38,2.62,2
46628,0.3,4,2,4,62.2,57.0,526,4.28,4.3,2.67,2
46629,0.3,4,3,3,61.3,56.0,526,4.28,4.33,2.64,2
46630,0.3,2,5,2,60.6,56.0,526,4.35,4.37,2.64,2
46631,0.3,4,2,4,62.7,55.0,526,4.25,4.3,2.68,2
46632,0.3,2,5,2,62.9,56.0,526,4.25,4.3,2.69,2
46633,0.3,1,3,3,63.1,57.0,526,4.24,4.28,2.69,2
46634,0.3,2,5,2,62.9,56.0,526,4.24,4.31,2.69,2
46635,0.3,2,5,2,62.7,60.0,526,4.24,4.28,2.67,2
46636,0.3,1,5,2,63.7,59.0,526,4.21,4.27,2.7,2
46637,0.3,4,3,3,61.3,56.0,526,4.28,4.3,2.63,2
46638,0.3,1,5,2,63.7,58.0,526,4.24,4.27,2.71,2
46639,0.3,3,1,5,61.7,58.0,526,4.28,4.37,2.67,2
46640,0.3,1,5,2,63.2,56.0,526,4.27,4.3,2.71,2
46641,0.3,2,1,5,60.1,63.0,526,4.28,4.31,2.58,2
46642,0.3,2,5,2,62.9,57.0,526,4.25,4.3,2.69,2
46643,0.3,3,5,2,61.3,60.0,526,4.24,4.28,2.61,2
46644,0.4,2,0,2,61.4,58.0,526,4.76,4.79,2.93,2
46645,0.3,3,5,2,60.6,58.0,526,4.3,4.34,2.62,2
46646,0.3,2,5,2,62.1,60.0,526,4.27,4.29,2.66,2
46647,0.3,2,3,3,60.8,61.0,526,4.31,4.34,2.63,2
46648,0.3,2,5,2,61.9,58.0,526,4.27,4.33,2.66,2
46649,0.3,2,3,3,63.0,55.0,526,4.29,4.31,2.71,2
46650,0.3,1,2,4,63.3,57.0,526,4.22,4.25,2.68,2
46651,0.51,3,6,3,59.7,58.0,1787,5.18,5.24,3.11,2
46652,0.51,4,6,3,61.5,57.0,1787,5.11,5.14,3.15,2
46653,0.51,4,6,3,61.9,57.0,1787,5.09,5.15,3.17,2
46654,0.51,4,6,3,61.9,57.0,1787,5.11,5.13,3.17,2
46655,0.51,4,6,3,61.2,55.0,1787,5.16,5.18,3.16,2
46656,0.51,4,6,3,61.7,55.0,1787,5.11,5.14,3.16,2
46657,0.51,4,6,3,62.1,56.0,1787,5.11,5.16,3.19,2
46658,0.51,4,6,3,61.6,56.0,1787,5.15,5.17,3.18,2
46659,0.51,4,6,3,62.4,55.0,1787,5.11,5.14,3.2,2
46660,0.51,4,6,3,61.5,55.0,1787,5.13,5.18,3.17,2
46661,0.51,4,6,3,61.9,55.0,1787,5.11,5.13,3.17,2
46662,0.51,4,6,3,61.2,55.0,1787,5.13,5.17,3.15,2
46663,0.51,4,6,3,60.9,56.0,1787,5.16,5.19,3.15,2
46664,0.56,4,4,4,62.7,56.0,1787,5.25,5.3,3.31,2
46665,0.56,4,2,6,62.3,55.0,1787,5.26,5.3,3.29,2
46666,0.97,0,4,0,68.5,54.0,1787,6.26,6.05,4.22,2
46667,0.7,2,0,1,61.7,59.0,1788,5.64,5.67,3.49,2
46668,0.72,2,0,1,60.1,58.0,1788,5.79,5.82,3.49,2
46669,0.71,1,1,2,62.6,63.0,1788,5.54,5.61,3.49,2
46670,0.57,0,4,4,64.5,61.0,1788,5.23,5.19,3.36,2
46671,0.59,2,5,3,62.3,55.0,1789,5.39,5.43,3.37,2
46672,0.59,4,5,3,61.5,56.0,1789,5.38,5.42,3.32,2
46673,0.59,4,3,3,62.6,54.0,1789,5.38,5.32,3.35,2
46674,0.59,3,3,3,61.1,57.0,1789,5.43,5.4,3.31,2
46675,0.59,3,5,2,61.8,60.0,1789,5.39,5.33,3.31,2
46676,0.59,4,5,2,62.4,55.0,1789,5.39,5.34,3.35,2
46677,0.59,4,5,2,61.4,56.0,1789,5.39,5.36,3.3,2
46678,0.59,4,5,2,62.0,55.0,1789,5.4,5.37,3.34,2
46679,0.59,4,5,2,62.9,57.0,1789,5.36,5.33,3.36,2
46680,0.99,0,0,0,73.6,60.0,1789,6.01,5.8,4.35,2
46681,0.58,2,1,6,63.0,57.0,1790,5.31,5.35,3.36,2
46682,0.7,4,0,5,62.7,56.0,1790,5.67,5.71,3.57,2
46683,0.7,1,2,1,62.8,57.0,1790,5.58,5.66,3.53,2
46684,0.7,1,1,2,62.8,59.0,1790,5.59,5.65,3.53,2
46685,0.7,4,1,2,61.3,57.0,1790,5.72,5.75,3.52,2
46686,0.7,2,3,1,58.2,63.0,1790,5.82,5.79,3.38,2
46687,0.59,4,5,2,61.1,56.0,1790,5.38,5.44,3.31,2
46688,0.58,4,4,3,62.1,56.0,1790,5.37,5.33,3.32,2
46689,0.58,4,4,3,62.1,55.0,1790,5.37,5.33,3.32,2
46690,0.52,4,2,4,61.7,55.0,1790,5.21,5.17,3.2,2
46691,0.5,2,3,5,63.0,58.0,1791,4.98,5.02,3.15,2
46692,0.53,4,3,4,61.5,57.0,1791,5.21,5.23,3.21,2
46693,0.56,4,5,4,62.3,57.0,1791,5.3,5.26,3.29,2
46694,0.56,4,5,4,60.8,55.0,1791,5.37,5.32,3.25,2
46695,0.48,4,3,7,61.9,55.0,1791,5.03,5.08,3.13,2
46696,0.5,1,3,5,64.1,56.0,1791,5.06,5.02,3.23,2
46697,0.5,0,3,5,62.9,67.0,1791,5.02,4.96,3.14,2
46698,0.56,4,5,3,61.5,57.0,1792,5.29,5.32,3.26,2
46699,0.5,4,6,4,61.9,54.0,1792,5.1,5.14,3.17,2
46700,0.5,0,6,6,65.9,64.0,1792,4.92,5.03,3.28,2
46701,0.55,3,3,4,59.4,62.0,1792,5.36,5.32,3.17,2
46702,0.55,4,3,4,61.3,57.0,1792,5.28,5.25,3.23,2
46703,0.55,4,5,3,61.4,56.0,1792,5.32,5.26,3.25,2
46704,0.55,4,5,3,61.8,57.0,1792,5.34,5.27,3.28,2
46705,0.7,0,4,1,64.8,57.0,1792,5.65,5.59,3.64,2
46706,0.77,3,0,3,62.3,58.0,1792,5.86,5.8,3.63,2
46707,0.7,3,4,1,61.2,59.0,1792,5.75,5.72,3.51,2
46708,0.7,2,4,1,63.2,59.0,1792,5.66,5.61,3.56,2
46709,0.7,1,4,1,64.1,58.0,1792,5.58,5.53,3.56,2
46710,0.52,4,5,4,62.6,57.0,1793,5.15,5.11,3.21,2
46711,0.52,4,5,4,62.5,56.0,1793,5.16,5.11,3.21,2
46712,0.59,4,5,2,60.7,56.0,1793,5.45,5.49,3.32,2
46713,0.59,4,6,2,61.3,59.0,1793,5.36,5.4,3.3,2
46714,0.6,1,3,3,64.3,57.0,1793,5.31,5.38,3.43,2
46715,0.6,1,3,3,59.8,61.9,1793,5.45,5.5,3.27,2
46716,0.7,1,5,1,56.9,61.0,1793,5.85,5.9,3.34,2
46717,0.61,1,5,2,61.3,61.0,1793,5.4,5.44,3.32,2
46718,0.52,3,5,4,61.6,58.0,1793,5.18,5.14,3.18,2
46719,0.51,2,6,3,63.1,58.0,1793,5.13,5.08,3.22,2
46720,0.51,2,6,3,63.5,56.0,1793,5.1,5.07,3.23,2
46721,0.51,2,6,3,63.5,56.0,1793,5.1,5.04,3.22,2
46722,0.61,3,2,4,59.6,61.0,1793,5.53,5.44,3.27,2
46723,0.52,2,3,5,62.0,57.0,1794,5.15,5.19,3.2,2
46724,0.51,4,3,5,62.1,55.5,1794,5.08,5.13,3.18,2
46725,0.58,3,5,2,61.6,59.0,1794,5.38,5.33,3.3,2
46726,0.47,2,6,4,60.0,59.0,1795,5.07,5.09,3.06,2
46727,0.5,1,6,4,64.3,54.0,1795,5.02,5.06,3.24,2
46728,0.7,2,1,1,62.4,58.0,1795,5.64,5.68,3.53,2
46729,0.7,2,1,1,59.5,58.0,1795,5.73,5.79,3.43,2
46730,0.6,4,3,3,62.1,56.0,1795,5.4,5.45,3.37,2
46731,0.51,4,5,3,61.2,57.0,1795,5.13,5.16,3.15,2
46732,0.55,2,6,3,62.2,60.0,1796,5.2,5.25,3.25,2
46733,0.85,3,1,0,59.6,58.0,1796,6.24,6.14,3.69,2
46734,0.53,4,3,5,62.3,54.0,1797,5.18,5.2,3.24,2
46735,0.58,4,4,3,60.6,55.0,1798,5.4,5.43,3.28,2
46736,0.58,4,4,3,62.4,57.0,1798,5.31,5.33,3.32,2
46737,0.52,4,2,7,61.8,55.0,1798,5.17,5.19,3.2,2
46738,0.72,2,2,1,63.5,55.0,1799,5.66,5.62,3.58,2
46739,0.5,2,2,7,61.0,60.0,1799,5.08,5.12,3.11,2
46740,0.55,4,3,5,62.3,53.0,1799,5.27,5.29,3.29,2
46741,0.55,2,6,3,62.8,57.0,1799,5.24,5.27,3.3,2
46742,0.54,4,4,4,62.2,55.0,1799,5.23,5.25,3.26,2
46743,0.72,0,2,1,66.0,60.0,1799,5.58,5.51,3.66,2
46744,0.72,1,2,1,64.1,58.0,1799,5.68,5.65,3.63,2
46745,0.72,0,1,2,64.8,54.0,1799,5.69,5.67,3.68,2
46746,0.6,3,6,2,62.9,58.0,1799,5.39,5.33,3.37,2
46747,0.72,3,1,2,60.6,57.0,1799,5.88,5.73,3.52,2
46748,0.51,3,4,4,60.3,57.0,1799,5.22,5.2,3.14,2
46749,0.51,2,3,6,62.9,57.0,1800,5.08,5.12,3.21,2
46750,0.51,1,3,5,63.7,54.0,1800,5.08,5.1,3.24,2
46751,0.51,1,3,5,63.3,58.0,1800,5.04,5.07,3.2,2
46752,0.51,1,3,5,63.4,57.0,1800,5.06,5.09,3.22,2
46753,0.61,4,5,2,61.2,56.0,1800,5.5,5.48,3.36,2
46754,0.46,4,3,6,61.6,55.0,1800,5.0,5.03,3.09,2
46755,0.57,4,2,4,60.9,56.0,1800,5.34,5.36,3.26,2
46756,0.53,4,4,4,61.4,57.0,1800,5.18,5.2,3.19,2
46757,0.61,3,3,3,63.0,58.0,1800,5.43,5.4,3.41,2
46758,0.53,4,2,5,61.8,56.0,1800,5.22,5.2,3.22,2
46759,0.71,4,2,1,62.6,56.0,1800,5.75,5.69,3.58,2
46760,0.65,2,1,6,61.8,56.0,1801,5.53,5.57,3.43,2
46761,0.5,2,5,4,60.9,58.0,1801,5.07,5.11,3.1,2
46762,0.54,4,3,5,62.6,57.0,1801,5.19,5.23,3.26,2
46763,0.57,1,4,4,60.0,61.0,1801,5.35,5.38,3.22,2
46764,0.7,2,1,1,63.5,56.0,1801,5.63,5.59,3.56,2
46765,0.53,4,5,3,61.5,56.0,1801,5.23,5.18,3.2,2
46766,0.53,4,5,3,61.8,56.0,1801,5.21,5.17,3.21,2
46767,0.5,3,5,4,60.4,60.0,1801,5.16,5.1,3.1,2
46768,0.52,4,6,3,60.3,56.0,1802,5.27,5.24,3.17,2
46769,0.73,0,0,4,64.6,60.0,1802,5.68,5.59,3.64,2
46770,0.52,4,6,3,61.9,55.0,1802,5.19,5.21,3.22,2
46771,0.66,3,4,2,60.6,58.0,1802,5.69,5.63,3.43,2
46772,0.7,0,2,2,65.0,59.0,1803,5.54,5.5,3.59,2
46773,0.52,4,3,4,61.2,56.0,1803,5.19,5.23,3.19,2
46774,0.52,4,3,4,61.9,55.5,1803,5.13,5.16,3.18,2
46775,0.56,4,6,2,61.9,55.0,1803,5.31,5.29,3.28,2
46776,0.53,4,4,3,61.6,57.0,1803,5.21,5.15,3.19,2
46777,0.59,4,3,4,64.1,54.0,1803,5.37,5.3,3.42,2
46778,0.74,3,1,1,60.6,60.0,1803,5.89,5.8,3.54,2
46779,0.5,2,6,4,62.3,60.0,1804,5.07,5.1,3.17,2
46780,0.54,4,3,4,61.8,55.3,1804,5.22,5.24,3.23,2
46781,0.61,2,4,3,62.6,60.0,1805,5.34,5.39,3.36,2
46782,0.71,2,0,1,60.7,61.0,1805,5.75,5.81,3.51,2
46783,0.55,4,4,4,61.4,55.0,1805,5.24,5.28,3.23,2
46784,0.58,4,1,6,62.1,56.0,1805,5.34,5.32,3.31,2
46785,1.0,0,1,0,68.6,56.0,1805,6.2,6.08,4.22,2
46786,0.52,2,5,4,62.3,59.0,1806,5.14,5.17,3.21,2
46787,0.5,2,5,4,59.0,60.0,1806,5.19,5.22,3.07,2
46788,0.5,2,5,4,60.0,60.0,1806,5.13,5.2,3.1,2
46789,0.5,1,5,4,58.2,61.0,1806,5.19,5.22,3.03,2
46790,0.46,1,4,7,57.5,58.0,1806,5.12,5.18,2.96,2
46791,0.46,1,4,7,56.2,61.0,1806,5.16,5.24,2.92,2
46792,0.5,2,3,5,63.4,57.0,1806,5.1,5.06,3.22,2
46793,0.5,3,3,5,62.2,61.0,1806,5.09,5.07,3.16,2
46794,0.5,3,3,5,62.1,61.0,1806,5.1,5.07,3.16,2
46795,0.5,3,3,5,60.5,62.0,1806,5.14,5.07,3.09,2
46796,0.5,1,3,5,63.9,58.0,1806,5.05,5.0,3.21,2
46797,0.5,1,3,5,63.8,56.0,1806,5.06,5.03,3.22,2
46798,0.7,2,6,1,63.1,58.0,1806,5.63,5.57,3.53,2
46799,0.7,1,4,1,63.6,56.0,1806,5.63,5.56,3.56,2
46800,0.7,3,4,1,60.6,57.0,1806,5.81,5.74,3.5,2
46801,0.7,3,4,1,60.3,58.0,1806,5.79,5.76,3.48,2
46802,0.52,4,4,3,60.0,62.0,1806,5.23,5.19,3.13,2
46803,0.55,4,2,5,61.7,57.0,1806,5.28,5.26,3.25,2
46804,0.7,0,6,1,65.5,57.0,1806,5.56,5.43,3.6,2
46805,0.7,3,6,1,59.8,59.0,1806,5.75,5.72,3.43,2
46806,0.72,3,4,1,61.1,59.0,1806,5.83,5.79,3.55,2
46807,0.57,2,5,3,62.1,59.0,1807,5.29,5.27,3.28,2
46808,0.7,2,2,1,63.8,59.0,1807,5.6,5.63,3.58,2
46809,0.77,2,0,2,62.3,58.0,1807,5.86,5.89,3.66,2
46810,0.53,4,3,3,60.9,56.0,1807,5.25,5.21,3.18,2
46811,0.51,3,6,3,62.0,59.0,1807,5.12,5.08,3.16,2
46812,0.51,3,6,3,62.7,59.0,1807,5.09,5.05,3.18,2
46813,0.51,3,6,3,62.0,60.0,1807,5.12,5.07,3.16,2
46814,0.51,4,6,3,61.4,57.0,1807,5.16,5.13,3.16,2
46815,0.5,3,6,4,62.8,58.0,1807,5.05,5.01,3.16,2
46816,0.53,3,6,3,60.2,58.0,1808,5.23,5.26,3.16,2
46817,0.71,3,3,1,59.9,59.0,1808,5.82,5.79,3.48,2
46818,0.6,3,6,3,60.9,61.0,1808,5.43,5.4,3.3,2
46819,0.7,0,2,2,64.8,57.0,1808,5.49,5.59,3.59,2
46820,0.72,3,5,1,59.3,60.0,1808,5.88,5.85,3.48,2
46821,0.5,4,6,3,61.2,55.0,1808,5.12,5.07,3.12,2
46822,0.7,3,2,1,60.5,61.0,1808,5.75,5.72,3.47,2
46823,0.96,0,2,0,60.1,62.0,1808,6.21,6.0,3.68,2
46824,0.96,0,2,0,67.4,62.0,1808,6.13,5.96,4.08,2
46825,0.62,4,2,4,63.0,56.0,1808,5.43,5.36,3.4,2
46826,0.58,4,5,3,61.7,57.0,1809,5.42,5.35,3.32,2
46827,0.58,4,5,3,62.3,54.0,1809,5.43,5.39,3.37,2
46828,0.52,4,2,6,61.2,57.0,1809,5.17,5.22,3.18,2
46829,0.58,4,4,3,60.6,56.0,1809,5.41,5.44,3.29,2
46830,0.58,4,5,3,60.6,56.0,1809,5.43,5.47,3.3,2
46831,0.53,4,6,3,62.2,56.0,1809,5.17,5.18,3.22,2
46832,0.54,4,3,4,61.7,56.0,1809,5.22,5.25,3.23,2
46833,0.55,4,4,4,61.3,57.0,1809,5.25,5.28,3.23,2
46834,0.67,3,4,2,61.3,59.0,1809,5.65,5.63,3.46,2
46835,0.67,4,3,2,62.9,54.0,1809,5.63,5.6,3.53,2
46836,0.76,1,0,2,63.8,57.0,1809,5.78,5.74,3.67,2
46837,0.79,2,3,1,63.4,60.0,1809,5.83,5.77,3.68,2
46838,0.51,4,3,6,62.8,53.0,1810,5.09,5.14,3.21,2
46839,0.51,4,6,4,62.2,55.0,1810,5.15,5.17,3.21,2
46840,0.57,4,6,2,61.4,55.0,1810,5.35,5.34,3.28,2
